x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14
-0.13687494471234649,-0.13908405311279076,0.2356389710855132,0.4884243299251459,-0.14874076434672956,-0.20393714547402852,-0.2881318291808074,-0.36222061159094476,0.13033146203197327,0.5780808751179551,0.03149994935844597,0.9010157582865402,0.6707856147260381,0.37781021553342115
-1.3570723599376542,-0.4869843103492975,-1.0556383295590501,-1.0349881426080285,-1.039034516949387,-1.1846592494216994,-1.3450069443595911,-0.9000013918139583,-1.1223156259288425,-1.0332643278470504,-0.1047558233717627,-1.9520626106276318,-0.4942225209483156,-0.4447802432350467
0.4463945754600052,0.40594384351875445,0.04446564805135273,-0.2930008233947219,-0.7746492131079009,0.9242498698284864,0.5761474128492129,0.08710540759604185,-0.3734018178871069,-0.1733792997115623,0.6415366420827416,-0.12391061401391973,1.8748643113459504,0.08296372812510178
-1.034896436296325,-0.46849155229716666,-1.3360828557323987,-0.6490740730693257,-1.0325002371792449,-1.0527021487988493,-0.8424681064101183,-0.8579465901288581,-1.3881907080600795,-1.025330437315575,-0.5830465422439373,-0.8114788811741117,0.48894118777120266,-0.5104540604898002
0.6527309810023059,1.2692989786086146,0.47942782974842746,1.545195841157168,1.5657780878304077,0.3909776681819485,0.4665969756409734,1.1634494904205246,0.36736251246568835,1.8699035687485117,0.775820313210932,0.18433778906962728,0.3067574529628927,1.2330269672034742
-0.4412799841468186,-0.532721580145868,-0.4303575991299374,0.5437839034283265,0.32991764561155107,-0.8504163468340102,-0.48775399759402444,0.2562925499360438,-0.9228604940427875,1.2025275973705838,-1.4570923697008196,0.04473185322307588,-1.9666393139216019,-0.44538185534110597
0.8126589509494633,-0.6634606861953017,-0.834394698413229,-0.9827576902885471,-1.7667015911178092,0.653677680683312,0.012410591112263059,-0.526023848453469,-0.9045678731107863,-0.6801186996553443,0.17477788381092593,1.0604364461228355,0.14031300605920471,-0.36954951478501175
0.5597895818597498,0.09671812711408034,0.39365212340199557,-0.5256740144045005,0.07185235418966562,1.155871668964048,0.22583150775242047,0.36712275125985194,0.3633787833902527,-0.31901448808785693,0.06774744661318818,0.4610688656210642,-0.04228596072035969,-0.27626361598226634
-1.4336320202029933,0.7830520080036474,-0.44441319829927634,0.7738459826806207,0.753409884929583,-1.639842461198606,-1.297755345346207,0.849953927813381,-0.8319944267543882,0.8517356937082512,-1.320217586105283,-0.7432109953823706,-0.44326495562340495,0.952792041434531
-0.6895229984102808,-0.8981238374314773,-0.8920445148074152,-1.4499888405075094,-1.1189228815614445,-0.6848052246960681,-0.9062626975643492,-0.7059792910315709,-1.2585050721360043,-1.0657854762091903,-0.059479292797149474,-0.1424143623539616,0.48714037587307263,-0.7837603443110877
1.5037672364151597,1.7029908281699808,1.199484841157176,1.1316815161626805,1.3090412801696258,1.2872383419832076,0.8437428744664246,1.740817062782036,1.1649044627993053,0.7704481845413746,0.2834055094056941,1.3332582876230803,0.6105008944183667,2.942732766884511
0.9059079137660535,1.7071416867923261,1.5695296539441304,1.1563819511773372,1.4700976420567204,1.269070310824989,1.3686700278902209,1.6966470557737223,1.4942439035243116,1.1446935113640415,1.3042700986594735,0.9956064849988213,-0.4400053708320313,1.7213360872734391
1.2748799990484585,0.23736051241365552,0.9955999982832201,0.24133027601833024,-0.053210822303895955,1.4368190500486377,1.0667270479486861,0.004767985305234368,0.804816443578694,0.08779348738534426,1.2861697115294366,0.8238284759277696,-0.04633986111481962,0.4745791581772784
0.35722553946873403,0.28268047120529205,0.5420545176778373,0.21181975595128041,0.442824110327101,-0.32839127130019946,0.6153727453649084,0.09836302364539218,1.018872705478464,-0.1683473967830563,0.36339013288166466,0.047879998666004675,0.44971209724600614,0.27399034348932527
0.03165096258604372,0.08401741207883798,-0.011946769349865117,-1.1471863435545953,-1.380287608285339,0.1324419212315207,0.3728031843693086,-0.5210218052691656,-0.5144640620346456,-2.033489762681787,0.06800926142914249,-0.5279446473141052,1.0219195306804103,-0.5065599114042085
0.4329091190885272,0.7116751222898343,0.1987720885237558,0.36054656147323,0.6279927731057865,0.6235819960097971,0.4393463690601974,0.48787291016123346,0.7200936409555143,-0.0726036105223189,0.8817419196558087,-0.2538578328698244,1.3817253514698018,0.7580999074041271
-2.924149493649699,-1.9433371478351478,-2.2543079869295584,-1.2563908671246324,-1.2127533552467158,-2.3502760833796845,-2.3518177186114517,-1.8545652299487452,-2.1776771918979363,-0.6756240816061216,-2.09707931735606,-2.446474881217422,1.7195456251587269,-1.9177966984764585
1.2111082368918695,0.06398317564754658,0.26359082845635856,-0.5596952992177784,-1.2517770841173053,1.125206361025959,0.5356176602099086,-0.15510919182757987,-0.17223930815833804,-0.13686021240427854,1.4988387393237987,1.52009732527916,-0.9970613655115199,0.7569807820421874
0.8362832504659865,-0.08476537044075538,1.022306755848141,0.022627408953402095,0.8262725383727381,1.296065339100383,0.7080276552468419,0.39145617394726634,0.9604419706497458,0.05260387557244921,1.095677742284637,0.9948307418290926,1.2102506891369584,-0.6399581236864116
-0.5634860038626743,-0.856821832764527,-1.1062217646210342,-0.38833309712936526,0.5657015925518346,-1.1278085114937322,-0.8522992080884365,-0.38216762180580444,-1.2817604277850625,-0.8532521265812341,-0.7027889930096395,-0.3786178642258269,0.47639060057096166,-0.30840602432847836
-0.8575630568965724,0.028494176078442512,-1.0459554097730999,-0.7927763797353322,-1.1942150648883942,-0.613767327228714,-0.33108636329224717,0.05423003333608737,-0.7971554588207517,-0.16653101381926205,-0.6675754808891514,-0.5497952276549168,-1.7847138839914034,0.5106462795314499
0.6528864350314814,0.5509856989039424,0.6844381228150376,0.41377216486827556,0.08871896565264381,0.6075008016826238,0.591551607583296,-0.11400372724306762,0.7738504482995666,0.8737669260628987,0.4934795679861549,0.7296603166313524,0.23002325004355295,1.2251532257482112
-0.9371370062067084,-1.3526970046002442,-1.06659076450708,-0.5724027833867343,-0.6018857320846849,-0.5072817499412929,-1.0331066927185435,-0.6212306681496216,-0.7816182805298679,-0.9449707381048813,-1.1461055878381925,-1.1457630777535495,0.9502551567169993,-1.4357888327742174
-0.2738238987465561,0.726586925274857,0.3272664556260296,0.7543538330320694,-0.013545587066408737,-0.00725487086115334,-0.13029978035699313,1.545253716095245,-0.4204781134008891,0.24779661310247042,0.40989707840643674,-0.45517047314846554,-0.16798944150112752,0.49136231269097586
0.7995417403705526,-0.13063837507858345,0.6479870366747209,-0.6484815021112598,-0.5094616463679794,-0.059585926335430695,0.9885073220016936,-0.2872015597582113,0.36232143087021906,-0.37981918968643846,1.18989410593653,0.6766099488395194,1.1976952935045482,-0.0007766800846054495
1.0477716199410394,-0.6179938952025363,-0.2988849982541607,-0.4370797984445387,0.23023069941502117,0.4556765448579717,0.6841636848081374,-0.22236070072919184,-0.4564171858688236,-0.6802665509147827,0.24107525311865724,1.1373381093767496,-0.8512356450621759,-0.32197244279388587
-1.759770035302665,-0.8197162127022954,-0.6348546499964101,-0.3425224063200696,-0.37091223419493574,-1.4014215126987102,-1.4319077512999665,-0.5459092984179719,-0.5034185591094459,-0.6385102631787087,-1.225522786624072,-1.8186391724672868,-2.1973879771307616,-0.48622898079329163
1.253582848938109,1.318902797526326,1.9332479733296093,1.0881807089404856,1.7368449841084312,1.1708252593276067,1.9455164990032872,1.1477410197689168,2.1011041981601433,1.4676728817744238,1.109643687385096,0.9910103390674632,1.864901008545176,0.8441325377958716
0.0449828093325402,-0.4064234641560449,-0.4308807181318289,0.35569590158682984,0.4142811316195413,0.22693935782099822,-0.16144344896142152,-0.26818500482507357,0.012824426971856928,0.6794637558024147,-0.22401454441610724,0.2071883971428714,1.9117404442875132,-0.6079085877446322
-0.593982547569814,0.21772557885028163,0.5213530209544861,0.6771219254405647,0.7809103952825245,-0.7677224691462569,-0.13809649968334753,0.581902719931266,0.42750604234964196,1.1308258019562945,-0.10208284920299365,-0.37238163976281485,1.4296563659662234,-0.3992398062725089
0.8483002051541685,1.189977352158362,1.3688557086097146,1.2920467179547925,1.2913214197392993,0.9582502081205708,1.9778994971506638,0.464836014293722,-0.018555746750580138,1.317319216894944,1.2360808146697886,0.9613943491778906,-0.03985235901373119,0.9116001742852766
0.008665471752362708,0.49656623701234925,0.1403112705945287,0.795186962379534,0.5103890775967508,0.13848092117821886,0.5031736960593269,0.39737955241284806,0.5143886770064963,0.4804067096156451,0.2565335022748927,0.08067677539601859,-0.6504988000268515,1.39089532771436
0.2458548888580154,0.20535814112338774,0.26528327517652944,-0.6574844489628486,-1.092155941629637,0.28290950239114093,0.15832851168130535,-0.17007485235599135,0.28269022937893534,-0.18229815344806743,0.35495494472510664,0.9312001135572886,-0.469007124733469,0.0779032199089184
1.4664204963274954,1.8722674698238393,1.3526604448348567,1.3442219318506785,1.1488631180858764,1.4395133904215014,1.7806013700761576,1.6561048831031957,1.743483977787402,0.7407943507723449,1.766630581349911,0.6408392884254794,0.6310474350515962,1.4933164750712093
